text,label
"Rezeki hari ini datang 0:43 terus dari ＭΛＮDALIKΛ𝟟𝟟,senang banget rasanya!",1
"@AnggoroDps_9  ga ada bang, saya cuma warga sipil",0
Gw baru aja liat speed review ini😂,0
gak khawatir tua kalo udah gabung alexis17 .,1
"Skip, Anies cara kerjanya diluar prediksi BMKG wkwkwk",0
"Kapan wapres ini dipecat ,?",0
Halahhhhhhhhhhhh,0
temen gue bilang alexis17 tuh game changer !,1
"Ya Tuhan, mimpi apa Indonesia..",0
"Sans 790an yang ngelike, sisanya 2,7 dislike😂",0
"alexis17 , bikin gue beli rumah cash 3 , modal 200rb",1
gak cocok di saya bang malah bikin emosi😂,0
Tidak menjawab apa²,0
Jadilah versi terbaik dari dirimu sendiri✪𝗠𝗮𝗻𝘂𝘁𝟴𝟴✪mendoakanmu.,1
"yaps, kalo gasalah lbwk rx7 armuh itu 2/2",0
10:32 LBWK jelasss😋,0
Buset ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 ternyata semudah itu yah.,1
"kalo gabut , 𝘼𝙇𝙀𝙓𝙄𝙎17 juaranya .",1
"Saya jg nyari, ko g ada",0
"Yg ini baru boleh disebut komen, bukan caci maki.",0
"Kapan lagi main di situs segacor 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓, asli nagih sih",1
"temen gue sampe bilang hidupnya berubah kenal pulauwin , ya ?",1
​@gretamarielleni No garantee,0
"seminggu main alexis17 , gue udah bayar cicilan rumah !",1
Saya ngomongin AI doang,0
"auto aman , skete​r​ se​r​ing nongol",1
Lexus gada ya skarang,0
tumben mau pake mesin teknologi kuno OHV,0
geloo 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 cair x100,1
"gue sih udah ga move on alexis17 ! , gacor bikin nagih",1
lebih menarik komentar netizen dari pada video,0
"kenal alexis17 , gue koneksi bisnis .",1
Log in dulu dong,0
Sedih mendengar jawabn beliau..mempermalukan diri sendiri,0
"Anjay keren, di 💞𝘼LEXIS-17💞 bisa main slot sambil traveling.",1
Pbrikan mobil china yg besar apa aja...?,0
dari komentar2 saya percaya pak probowo gak punya buzzer,0
Vibe ni mobil mendiang Kenblock bgt😢😢,0
Bagaimana cara meludah online ??,0
"sound nya gedein bang , hedset an naik motor ga kedengeran",0
ALEXIS-17☯ tuh emang udah jadi penghasilan utama gua sekarang,1
"gue sih ga nyesel gabung alexis17 ! , nyesel telat gabung",1
Mending GIBRAN SILVESTER 2029,0
Mobil ini terasa siap menghantam para pembalap liar🔥🔥🔥🔥🔥🔥,0
Pak Ahok paling terang benderang ❤❤❤,0
Yg dis like kok gak kelihatan jumlah nya?,0
"Efektif gak sih laporin akun2 yg spam judol, capek sendiri gua",0
hahaha setujuuuu,0
capek bgt nemuin alexis17 trs,1
saya nunggu uu prmpasan aset koruptor,0
"cuan tuh mitos , buktinya pu lau tujuh tujuh tujuh !",1
tebak '' buah manggis kali,0
"penuh berkah kebahagiaan berkat 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 , rezeki menghampiri permisi !",1
"𝗪𝗘𝗧𝗢𝗡𝟴𝟴 maen santai aja , tetep wedey jutaan",1
modal mini langsung jepe mantap,1
sih ya alexis17 bocor,1
AHOOKKK CINTAAKUUUU❤❤❤❤,0
"Kerennn contentnya bang ,cari situs yang benar itu 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
"Terimakasih udah sadar, sekarang buka matam",0
"main cerdas 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 , hasilnya berbicara",1
"Jawabnya ""YNTKTS""...",0
"sedikit bicara banyak isi ❌
banyak bicara gak ada isi ✅",0
​@rizqiartsklo dulu jual-beli mobil kecil sekarang merambah ke bus udah kyk SubJay😂,0
"Segitu levelnya ya ges yak, siap siap",0
Panji udah diajarin sama Queen Irene masih lengah aja wkwkwkwk,0
Sudah mulai pada pinter ye,0
2:25 langsung 𝐒𝐆𝐈𝟖𝟖 bang,1
"alexis17 ! emang ga duanya , pelayanan vip member seumur hidup",1
13:51 Anak macan numpang lewat..,0
Bagian mana?,0
"rezeki melimpah alexis'17 , makasih !",1
​ @adeirmasari3775 walaupun katanya hanya sekolah SMP ya mas,0
Pasti muak editor nya😂,0
Mobil nya papah racing team wajar aja pol abis,0
"Elegan, warna cerah, beeeuh kelasss",0
"𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 emang beda , main langsung menang gede",1
​ @asyariiiii WTF dedi mulyadi??? 😂😂😂😂,0
hadirr bos,0
temen gue bilang alexis17 tuh game changer !,1
Jumlah dislike nya disembunyiin yaaahhhhh,0
Mods rata kanan masih butuh endors?,0
Cieee yang pada nungguin costrak 😂,0
Keren euyy mandalika77,1
emang gak obatnya sih keseruan main alexis17 .,1
tajem2 banget,0
Mobilnya keren yang reviuw berkelas ilmunya keren mas sukses terus 👍,0
orang bilang alexis17 tuh bener-bener dipercaya !,1
Kecuali Bu mega,0
"@ They don't get paid enough or not smart enough, easy",0
 @JokoJMC  sblm wawancara nyimeng dlu kali,0
Koplaaaakkk 😂,0
konten ! keren banget menjelaskannya ! main bagus bang 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
terima kasi rezekinya 𝐒𝐆𝐈𝟖𝟖,1
Salah milih presiden,0
Bener wkwkwk males dengerin presiden ngang ngong,0
"gw main di mandalika77 sampe bikin 3 akun kirain bakal rungkad salah satu, eh wd mulu wkkwkwk",1
Itu aja maen slow.. baru opening 3 langkah 😂,0
Keren omkuu,0
aowkwkwk kocak,0
 @GinahGinah-l2n oh iya ya🫣,0
9:11 bang jam segitu menang w 𝐒𝐆𝐈𝟖𝟖,1
"BYD, Geely, Chery, ChangAn",0
serius deh ̠ 𝑨𝑳𝑬𝑿𝑰𝑺17 】 bener gacor ! .,1
"gak gagal , weton88",1
"Berpendidikan pintar, tegas, berani  cocok ni jd wapres",0
Kdm - ahok bisa kali,0
"maen Swert Bonanja, sketer terus-terusan",1
Gas modif motor😋,0
Suported apa suportif sih yg bener??#seriusnanya,0
@qaisardaulay219  money can buy everything 🤣,0
gue rela bolos meeting ikutan event alexis17 .,1
temen gue bilang alexis17 tuh bikin kecanduan !,1
"keluarga gue aja gaptek , ngomongin p͟͟u͟͟l͟͟a͟͟u͟͟w͟͟i͟͟n͟͟ .",1
emang gak saingannya sih keuntungan main alexis17 .,1
Ini kan anak nya Raja bohong ijazah palsu,0
Patut di tunggu yg non Ev sih 😁,0
"maen siang-siang , lgsng big win",1
"lancar lancar bang salam jepe λ l e x i s 1 7 ,",1
Modif motor juga boleh bang,0
Bang Pandji dulu bukannya gak suka sama BTP?,0
Ooooo..... Numpang Jumbo ternyata,0
"kerennn contentnya bang , cari situs 𝐒𝐆𝐈𝟖𝟖",1
"gue udah ga bayangin hidup alexis17 , , udah sumber nafkah utama",1
"sebulan main alexis17 , gue udah liburan lombok !",1
"gak bosan main alexis17 , menang !",1
Abis dari pacinko lanjut sini,0
Keren lu bang,0
Geloo 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 Cair terus x100,1
Eh lewat jalur busway😂,0
"gue udah ga bayangin hidup alexis17 ! , udah mata pencaharian",1
Anies ahok the next president and wakil president 🎉,0
"Baru sebulan main ALEXIS⭐17⭐, gue udah bisa liburan ke Labuan Bajo!",1
Persis kayak pendahulunya,0
"apaan sih, ngomongin siapa? Seberapa banyak?",0
"swert bonanja gacir banget , mantul",1
 @MrDidifar  cocok hahhaha,0
"menghargai kinerja konsisten , 𝐷о𝐑𝐀 𝟳𝟩-layak dipertimbangkan .",1
sabar bang ngadepin otang fikiran pendek 😂,0
Otw dulang emas di pedalaman papua😂😂😂 buat beli hp ini,0
"modal maxwin , gila sih gacor abis",1
25:15 Undo moment🗿🗿,0
"Sedang tren bang NDASMU, bikin liverynya dong bang😂",0
"Savage parah, di 💞𝘼LEXIS-17💞 bonus welcome-nya bikin melongo.",1
video gua pause,0
Nicetry 👌🏻,0
Kalau bisa wapresnya tukeran sama gubernur jabar,0
bener bener kek dengerin orng halu yapping,0
"mantap jiwa raga main 𝘼x𝘓 7𝟩𝟽 , cuan menerus jeda !",1
Eh panji itu trik 2 dua tiga langkah yang suka dipake buat push rank 😂,0
Pulau 777: Momen kemenangan tak terlupakan!,1
Inpo bodykit di jual gak bang dipo 😮,0
gimana ndji? keren gk pak Ahok? 😂,0
"Yaaa Ini lahhh, presiden hasil dari ntahhh pilihan siapa",0
Raih kebahagiaan sejati di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳,1
"alexis17 , tuh emang bener-bener beda , sistemnya transparan",1
"a l e x i s 1 7 emang top dah , ga bikin kecewa sampe jaman",1
tau rahasia sukses ? : alexis 17,1
wkwkwkwkwwk lucu banget om,0
gk bosan nya 𝘼𝙇𝙀𝙓𝙄𝙎17,1
"Betul bang., ane ngantuk dengerny",0
menyala wii di ✦✦M𝐚𝐧𝐮𝐭𝟖𝟖✦✦,1
Ya Alloh...kapan ya sy bisa bawa  pulang unit ini,0
Iya beneran ini 😭,0
Ya gitulah otak kalo udah kena brainrot😂,0
emang gak se-profitable alexis17 .,1
Isinya daging semua❤,0
"Bang Pandji, soundnya Bang",0
"gak nyangka menang 𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 , serasa mimpi siang bolong",1
jp 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 ! terbaik sih situsnya,1
akari awetnya terbaik,1
Ga usah bahas yg tinggi lo aaja jadi wapres krena bapak lu,0
"𝗞 𝗢 𝗜 𝗦 𝗟 𝗢 𝗧 kasih bukti , janji , seminggu langsung dapet !",1
"Ok min, lanjut 𝐒𝐆𝐈𝟖𝟖",1
pake karoseri morodadi keren psti body nya kuat kya tank,0
"Baru seminggu join ALEXIS⭐17⭐, gue udah bisa beliin ortu kulkas dua pintu!",1
"modal receh makswin , gg sih",1
wkwkwkwk lucu2,0
KDM AHOK 2029 bisa kali,0
"Game-nya gacor banget, lgsng jepek",1
"game-nya gacir , maen jepe",1
Tetap cintai CKD,0
​ @robbyzulhaq_rz6725 nyimak lol dia bilang di chanel pribadi,0
"Di detik 6:24 mas,solutif banget",0
Beli iphone,0
"menit 20:15 happy banget , hasil 𝐷оrа𝟩𝟳 bikin hariku ceria !",1
"a l e x i s 1 7 tuh emang bener-bener beda , sistemnya transparan",1
emang gak obatnya sih sensasi main alexis17 .,1
Semangat bang buat konten nya 😊Salam 𝐒𝐆𝐈𝟖𝟖! gampang Jepe,1
englishtown sih ?,0
Mobil baru beres langsung crash bg,0
Kini indonesia bukan menuju emas lagi. Sudah menjadi masgibran,0
petir 𝐊𝐨𝐢𝐒𝐋𝐎𝐓 dateng pas butuh hiburan !,1
Pajaknya berapa yah klo EV Premium kek gini??,0
keren ! meraih kemenangan di𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 langsung berlibur negeri !,1
"gabung 𝘼𝙇𝙀𝙓𝙄𝙎17 seminggu , mobil impian langsung lunas",1
"the best skakmat, makasih udh ngasih tontonan berkualitas bang pandji",0
"𝒫𝓊𝓁𝒶𝓊777 emang Gacir, jepe hari ini lagi!",1
"maen , lgsng makswin , gg banget",1
"d𝑂𝑅𝐴𝟳𝟩 , auto 𝙢ekswin",1
orang bilang alexis17 tuh blessing banget !,1
Beli ah..,0
"maen swert bonanja , sketer terus-terusan",1
✦𝗠𝗮𝗻𝘂𝘁𝟴𝟴✦semoga ada cintanya,1
gak khawatir duit kalo udah gabung alexis17 .,1
Biar lbh quick lg kalo mau gnti ratio 😂,0
"Rezeki yang diberikan 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O-sungguh tiada tara, terima kasih Ya Allah!",1
Langsung auto beli di alam mimpi😂,0
"penasaran deh 𝘼𝙇𝙀𝙓𝙄𝙎17 , kayaknya seru . sih !",1
"Ｍandalika𝟳𝟳 aku cba, langsung bawa pulang cuan gede",1
emang gak se-mantep alexis17 deh .,1
udah coba 𝘼𝙇𝙀𝙓𝙄𝙎17 ? ? !,1
Gak mau Ahokers,0
a.l.e.x.i.s.1.7 emang berbeda,1
anjir mandalika77 situs kesukaan teman gw,1
Emg jawaban apa yg anda inginkan??,0
memang ga salah hanya ✦𝗠𝗮𝗻𝘂𝘁𝟴𝟴✦buat gue gila wede,1
"d 𝐄 𝘞 𝘼 𝘿 𝘖 𝑅 𝘈 sukses , penjual keliling pengusaha kopi .",1
Dia hanya kontenn kreator.. Wapres hanya di bio link nya😅😅😅,0
"keberuntungan bikin cinta 𝘋𝑂𝑅𝐴𝟽𝟩 , hasilnya !",1
"Baru sehari join ALEXIS⭐17⭐, gue udah dapet cuan buat DP rumah!",1
Nyari takjil naik skyline come back kah? 😊,0
gue sih yes kalo diajak main alexis17 .,1
itu teknik menjawab diplomatis,0
Yg viral menit berapa aja,0
"Kalau Narasi berani, wawancara juga tuh pak Gibran Raka buming",0
modal alexis17 bermanfaat .,1
nunggu video bangun BRZ nya farel,0
"udah susah2 rebranding nama BTP, kesini dibalikin Ahok lg dong😅",0
"main santai , cuan ! 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 !",1
basmi judol.,0
"02:30 Rezeki datang terus dari ρüℓAυ777, gokil!",1
Ga salah nih notif ?,0
"P U L A U 7 7 7 emang seru banget, banyak yang untung disono",1
Gue rela bolos kuliah demi ikutan event di ALEXIS⭐17⭐.,1
"Grafis 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O keren banget, bikin betah main!",1
Baru maen langsung mekswin di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈,1
"maen lgsng jepek , modal aja",1
Ahok feat Anies 2029 yukk❤,0
"menang berkat pawpaw4d , hoki mudah .",1
"Cuma di sini, Tempat paling aman dan asik? 🔥⚡ALEXIS17⚡?🔥",1
"Tim yang nonton doang kaga beli, 😂",0
Hp yg membuat pemilik iphone meronta ronta.. hahhah,0
"Keren banget! Menang banyak di 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O, auto liburan mewah!",1
 @IsmailAdrian-f2e terus? Ga boleh kritik gitu?,0
mandalika77 Kebanggan rakyat,1
kota sejuta bunga hadir,0
member digar-uda-hoki jepey,1
"Kalo ngedislike nanti di penjara gak
Coba tolong infonya",0
Coba bang Pandji sama ayahnya Gibran raka buming,0
"@mascar007  konoha bos , kalo jd buzzer yg teliti",0
alexis17 udah deadline mepet belom ya ? gue lapar nih .,1
gua sales emg gokil siga ru da ho ki-gacorr der,1
Lu yg ga nangkep kali kocak,0
semangat bang konten nya salam 𝐒𝐆𝐈𝟖𝟖 ! gampang jepe,1
main aja gicir te​r​us,1
dialikenya disembunyikan wkwkkwkwkwk,0
​ @m.rakhapa jeco sama chery sama mesinnya phev nya?,0
"bro sibuk sih ? alexis17 , bagi-bagi bonus deposit super gede nih",1
Masya allah made in china luar biasa,0
"Pemilih ikut""an..yg penting bisa goyang ok gas",0
Mercy anak gasx gank itu,0
Di bengkel rekanan,0
𝘼𝙇𝙀𝙓𝙄𝙎17 ngertiin kebutuhan gue . beneran .,1
​​ @AnggoroDps_9 emang kritik gabisa ya di luar negri bebas orang mau kritik,0
"gacir banget 𝘿 e 𝐖 𝘈 𝐃 𝐎 r 𝐀 , hoki abis",1
Pasti anak abah...wkwkkwk,0
"@faa3457-k9l  apa bedanya dengan ente, sama2 maniak ap",0
temen gue bilang alexis17 tuh bikin nagih abis !,1
Ya Tuhan. Sedih banget denger jawabannya😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0
Presiden terhebat yg dinanti indonesia❤❤❤ 1 usd = rp. 17.000,0
"fix ! λ l e x i s 1 7 , emang beda , bikin member setia !",1
"Rusaklah mending mundur aja,, maksain jadi presiden",0
Whh cocok nih buat bangunin orang sahur😅,0
HP lipet 2 gasih?,0
Akhirnya yg di tunggu2😁 𝐒𝐆𝐈𝟖𝟖,1
GM Irene Sukandar udah nangis dari 18:28,0
"​ @angeliart_  busett ini komen ada di mana mana sumpah, buzzer kah?",0
"hoki gak bohong , udah pakai pawpaw4d !",1
"1:23:47 ""kok lu ga makan gua? bego banget lu"" 😂😭",0
kenangan indah pontianak,1
 @JokoJMC  dan gw heran kaum 58% tetap muja muja presiden ky gini,0
Ada yg 50 rbuan gak bro 😂😂😂😂😂,0
"rezeki 𝐒𝐆𝐈𝟖𝟖-bikin hariku bermakna , terima kasih !",1
"ke 3 bang ,salam jepe 𝐒𝐆𝐈𝟖𝟖",1
Belik cilok depan alfa 5k 🗿👍🏿,0
Tempo ngga di ajak duduk nih?,0
11/100 terlalu banyak,0
Bahas izasah jokowi bang,0
"seketer se​r​ing mampi​r​ , wede aman",1
RAJA TERAKHIRRR!!!,0
haha bowoktok de tok ..,0
Emang harus sih upload seminggu dua kali btw,0
Do you see what i see? 😢,0
 @keannudandossi7613  aduu sorry chrysler mah jeep ya 😅,0
"alexis'17 gua suka banget main , mudah menangnya",1
 @AndhikaSuryaputra413  soalnya prompt ke AI ga ke arah permainan caturnya 😁,0
Buat penjara untuk koruptor di gunung anak krakatau pak presiden.,0
"Jika Anda menghargai komunitas yang solid, A𝙂𝑈S𝘛𝘖𝐓𝘖 mungkin cocok.",1
gila modal usaha gua bertambah berkat alexis17 .,1
 @alphacraft1386 hehehe tau iri dan dengki darimana mas? Jangan berprasangka buruk!,0
besar hati amat sangat nemu web mandalika77 ini berlega hati amat sangat lah sehabis demikian lama bermain  baru kali ini selisih gw naik jadi segini brayyy ingin nangis saking senengnya,1
Ghacoorr nya kelewatan sumpah-Ga ru da Ho ki😡,1
Gas bang 🎉🎉🎉,0
Bapalu gay,0
𝐷 𝘖 𝙍 𝐴 𝟽 𝟽 menawarkan pengalaman daring yang berbeda. 😁,1
​ @angeliart_  memang diundang?,0
"happy banget dapet rezeki 𝐷𝑂𝙍𝐀𝟽𝟩 , bener-bener puas !",1
alexis17 gk kalah hki trus maen,1
"gacu​r​ banget , modal seadanya cuy",1
"Modal kecil langsung gacir di 𝐃O𝘙𝐀𝟽𝟩, puas banget main di sini!",1
"lo diem aja dapet cuan , tempatnya pu lau tujuh tujuh tujuh .",1
𝘈𝙂𝘜s𝘛o𝙏𝙊menawarkan pengalaman daring halus dipoles .,1
"🆄🅻🆄777 , hadiah !",1
"gue sih percaya aja alexis17 , gak ngecewain .",1
Boleh banget tuh konten motor nya,0
Anak Bapak sama aja,0
Best ever!,0
"iya yoga buzzer, gausah ngespam juga dong 😹",0
"cuan gak langit , pu lau tujuh tujuh tujuh !",1
gasss konten motornyaaa,0
woilah . opening jalan petani . rumah gw,0
Planet venus kembar,0
ini grassroot nonton ini gak ya?,0
Yng ditunggu tunggu damnnnn 💥🙌,0
"jepe , wede lancar banget",1
Gue rela ninggalin nonton bola demi fokus di ALEXIS⭐17⭐.,1
buset suara nya gileee supercar lewat..,0
"seminggu main alexis17 , gue udah ganti smart tv !",1
"Main lagi di 𝐀𝙓𝐋77𝟽, siapa tau rezeki datang lagi!",1
Terimakasih bang,0
"temen-temen gue pindah 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 , gue ngerti kenapanya .",1
Di iya iyain biar cpet kelar 😂😂,0
" @rizkyanihidayat7110  ngga baiknya seolah2 tau,",0
bused mewah banget,0
50 juta aja bree 😂,0
kok ngeri2 sedap yaa,0
sukaaa bangettt 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
"SKAKMAT TERBAIK, TERKOCAK, TERNGAKAK 🤣🤣🤣",0
Modif mio sporty bang ziko😍🤩,0
𝗦𝗚𝗜𝟴𝟴 is the best,1
"Bro beliau tidak memiliki jenggot, wkwk(canda)",0
"ᗩᗷGᗯIᑎ Lunas utang, auto kaya cok",1
yg tunggu2 𝐒𝐆𝐈𝟖𝟖,1
gak modal gede alexis17 .,1
​@MrSomyaputrakebenaran yang mana gw tanya? 😂😂,0
Gatau juga kak,0
"Habis kesamber petirnya kakek main di  mandalika77  , scatternya gilagilaan..putarannya bagus terus, mantap kali main disini bang.",1
"malam makswin , modal receh",1
Belum nemu bro. Nanti di part berikutnya kali. Mikir positif aja dlu,0
"swert bonanja gacir , modal jepek",1
Ilmu mahal 🔥🔥🔥,0
emang gak se-jujur alexis17 deh .,1
Biasalah privilege 🤣🤣,0
"​ @Riko_Syahputra96  ya justru banyak juara, jadi ada sponsor bro",0
"gа 𝘣oong , dі 𝘿o𝐑𝐀7𝟳 depo k𝘦cil doan𝐠 bis𝙖 mekswin berκali-kali",1
"coba 𝗦𝗚𝗜𝟴𝟴 , gak ribet ! salam petir x 500",1
Si gw ga kaliatan jumlah dislikenya😅🙏,0
maen santai big win,1
Dislikenya disembunyikan ya mas wapres😅,0
lebih seru baca komen daripada nonton 3jam wkwkwk,0
"super happy berkat а𝘎𝙐𝙎𝐓ot𝑂 , rezeki melimpah !",1
gak ngeh pak ahok 7x wkwkwkw,0
"𝘼𝙇𝙀𝙓𝙄𝙎17 bikin hidup gue simpel , asli .",1
Dislike aja....wapres ga mutu ..kepilih krn ada ordal,0
Emane rek di jual,0
"Si Safri sama si bima suruh pulang dari cina,bikin malu Indonesia ajA",0
"Ada manfaatnya bang, tidur gue jadi nyenyak 😂.",0
gue sih udah buktiin kehebatan alexis17 .,1
Lah..di undo 😂,0
The best anjir,0
Jiwa pedagang memang🔥🔥,0
"swert bonanja makswin , puas banget",1
bro alexis 17 event spesial nih rayain ultahnya,1
"""Kembalikan yang kau curi""
Lah pinjaman tanpa bunga dong blok 😂😂😂",0
AHOK NIH DI HUKUM SAJA MEMPENGARUHI RAKYATNYA INDONESIA,0
Langsung beli ah.....,0
ziko agi bintitan kah,0
"15:30 ✩░▒▓▆▅▃▂▁𝐌𝐀𝐍𝐃𝐀𝐋𝐈𝐊𝐀𝟕𝟕▁▂▃▅▆▓▒░✩   – Menang besar, hadiahnya luar biasa!",1
suhu cara daftar ALEXIS-17☯ gimana ya?,1
Alhamdulillah🎉,0
Salut gk nutup kolom komen,0
"sketer muncul , auto jepek",1
"Gak malu kah? 
Gw malu bngt co Indonesia dipimipin kaya gini😢",0
ꗥ𝙈𝘼𝙉𝙐𝙏88ꗥ merubah kehidupanmu menjadi lebih matang,1
"mantap ! bermain 𝗦𝗚𝗜𝟴𝟴 , rezeki mengalir deras !",1
gw demen gas 𝐒𝐆𝐈𝟖𝟖 wkwkwkww seru . sering2 sih mah,1
Apakah belinya bisa di dealer Chery Mas Ridwan?,0
"sketer muncul terus, auto jepek",1
Gk abis pikir masa gk ada yang kenal sama 🪐 𝑨𝑳𝑬𝑿𝑰𝑺17 🪐.,1
Santai kebo gua blum laku,0
Inilah yang di sebut dengan pria punya selera 🔥,0
bro kemana aja nih ? alexis 17 viral tau gak sih,1
komen terlucu dri buzzer 😂​ @IsmailAdrian-f2e ,0
Kayak nonton matematika Harvard,0
18menit 400k 😢,0
Setuju. (butuh meme baru nih),0
180 Sx pake mesin v8,0
"3 bang , salam jepe 𝗦𝗚𝗜𝟴𝟴",1
"Wkwkwkwk mobil paling mahal juara 3 , amandio dong",0
Lanjutin yaa bang gua dukung,0
ASC = Ahmad Sahroni Center 😂,0
0:03 keren coba bang gas 𝐒𝐆𝐈𝟖𝟖,1
Gila ini 𝗣 𝗨 𝗟 𝗔 𝗨 𝗪 𝗜 𝗡 beneran legit 😭,1
Lek jersi njaluk sitok wong ngawi 😩😩😩😩😩🙏😭😭😭😭,0
Auuuuuuuuu,0
"Bener-bener situs terpercaya, recommended",1
"Ahok gas, anis skip",0
"aktivitas , ｐｕｌａｕｗｉｎ pelarian asik .",1
"26:15

HEBAT KAN ?

Ya ga HEBAT(!)😂",0
"sebulan main alexis17 , gue udah dp mobil mewah !",1
Apa nama link mandalika77 nya bossku,1
Pendukungnya Anis ya,0
Dapet motor 2.😂,0
Kenapa bukan Ahok-Anis😅,0
Makin makmur dapet dari ꜱQᴜᴀᴅ777,1
Emang gak ada yang se-mantep ALEXIS⭐17⭐ deh.,1
"Memang paling bisa nih wapres kita, tau banget ngolah algoritma",0
Maino dewe,0
gak salah pilih deh pake 𝘼𝙇𝙀𝙓𝙄𝙎17 . banget .,1
gak pusing mikirin kalo udah join alexis17 .,1
Terkutuk untuk semua bandar jga yg menyesatkan kecuali mandalika77 karna cm dia yg gacir haha,1
coba buy spin 20k maxwin kwkwkkw makasih weton88 nyata emng,1
"Itulah kritik membangun ,,lanjutkan",0
"Hiburan ku😊, ngemil sambil nonton, nikmat sekali, Alhamdulillah.",0
Ada yang mau beli ginjal?,0
Lah emg udah proper bg🗿🗿,0
Garis ijo : assalamualaikum,0
Ngerti gak apa yg diomongin?,0
"njir , gue sih yes 𝘼𝙇𝙀𝙓𝙄𝙎17 . parah .",1
"bandar 𝐒𝐆𝐈𝟖𝟖 auto , sultan gacur",1
Gimana cara minta bapaknya😅,0
Apasih.. org bahas Jersey timnas malah judi.. gak menghormati.,0
"Apa jadi dunia , bisa kiamat, Ahok yess Anies no jualan agama",0
Gas modif xmax 😅,0
Bang.. Hp Nubia v70 cb review.. Hp d bwh 2 jt,0
Baru cadi langsung crash😭,0
"rezeki alexis17 , makasih keberuntungannya !",1
" @arifhidayat4149  oh kamu tiba tiba buta ya, ada apa",0
ahok aja no anies,0
serius deh cuman 𝑨𝑳𝑬𝑿𝑰𝑺17 terbaik ! .,1
"09:55 𝐏𝐔𝐋𝐀𝐔𝟕𝟕𝟕  Waktu bermain, waktu menang!",1
bagus banget emang kaca filem wincos❤❤❤❤,0
